account,amount,currency,direction,Cash in/Cash out,effective_date,description,label
a 1,"1,302.57",USD,debit,Cash out,2023-02-17,ajw aob ajw gs ajn,f
a 1,754.48,USD,debit,Cash out,2023-02-17,bxx crg bxx apz cbf,f
a 1,500.10,USD,debit,Cash out,2023-02-17,kj aal kj chm yd,f
a 1,"4,367.91",USD,debit,Cash out,2023-02-17,bvl cjx bvl cbe cad,f
a 1,"1,698.16",USD,debit,Cash out,2023-02-17,byq ckn byq aej cmp,f
a 1,"1,488.63",USD,debit,Cash out,2023-02-17,bng ch bng bjt azp,f
a 1,"1,995.86",USD,debit,Cash out,2023-02-17,bqp gx bqp bgh cjc,f
a 1,"1,485.31",USD,debit,Cash out,2023-02-17,wr ckf wr hj aro,f
a 1,"1,123.40",USD,debit,Cash out,2023-02-17,abg eu abg bny atu,f
a 1,"116,934.44",USD,credit,Cash in,2023-02-17,awi ael auo clr ih bci,d
a 1,"3,223.26",USD,debit,Cash out,2023-02-17,id ajz id azs bvy,f
a 1,"6,316.76",USD,debit,Cash out,2023-02-17,aam jm baa aul aam jm no,f
a 1,344.82,USD,debit,Cash out,2023-02-17,tk aqf tk adn,f
a 1,"5,967.22",USD,debit,Cash out,2023-02-17,bzk awm bzk chx bgu,f
a 1,816.83,USD,debit,Cash out,2023-02-17,dm atn dm bma bdv,f
a 1,583.32,USD,debit,Cash out,2023-02-17,bzc cjs bzc vr ql,f
a 1,"8,140.71",USD,debit,Cash out,2023-02-17,ok anm ok bfh,f
a 1,"5,318.58",USD,debit,Cash out,2023-02-17,tz jq tz bjw bdr,f
a 1,"1,300.27",USD,debit,Cash out,2023-02-17,va biz va dw ns,f
a 1,"1,280.26",USD,debit,Cash out,2023-02-17,mw aam jm boo mw aam bwm cjg,f
a 1,"1,163.90",USD,debit,Cash out,2023-02-17,bkn aov cfc bkn ayd boa,f
a 1,"2,166.77",USD,debit,Cash out,2023-02-17,caw bur caw cmy cok,f
a 1,912.05,USD,debit,Cash out,2023-02-17,aam jm baa avi aam jm akh,f
a 1,"2,487.23",USD,debit,Cash out,2023-02-17,gf bss gf ot baf,f
a 1,"1,617.07",USD,debit,Cash out,2023-02-17,cny cef cny azh oa,f
a 1,"1,289.86",USD,debit,Cash out,2023-02-17,alb pj alb bot bwp,f
a 1,815.17,USD,debit,Cash out,2023-02-17,arc bpl arc ep se,f
a 1,386.78,USD,debit,Cash out,2023-02-17,bzc aar bzc qn ahw,f
a 1,369.74,USD,debit,Cash out,2023-02-17,cql car cql qe chf,f
a 1,"8,994.48",USD,debit,Cash out,2023-02-17,cjj bjv cjj ckm bcu,f
a 1,"5,020.19",USD,debit,Cash out,2023-02-17,bsz bsf bsz hq si,f
a 1,"3,365.54",USD,debit,Cash out,2023-02-17,ahp bqw ahp aul aac,f
a 1,"9,655.22",USD,debit,Cash out,2023-02-17,aeb ey aeb brl vd,f
a 1,"4,697.66",USD,debit,Cash out,2023-02-17,bze nx cag bze nx adk,f
a 1,"1,558.33",USD,debit,Cash out,2023-02-17,cns ats cns bjc cci,f
a 1,"6,925.08",USD,debit,Cash out,2023-02-17,aqt aov aqt aov cfg,f
a 1,925.19,USD,debit,Cash out,2023-02-17,ais n ais bzf blt,f
a 1,"2,700.12",USD,debit,Cash out,2023-02-17,aam jm baa cik aam jm cob,f
a 1,298.84,USD,debit,Cash out,2023-02-17,bgn bfx bgn cgr ix,f
a 1,"4,600.00",USD,debit,Cash out,2023-02-17,cia xz cia cjd jh,f
a 1,"173,465.17",USD,credit,Cash in,2023-02-17,buy aq bnw,a
a 1,229.55,USD,debit,Cash out,2023-02-17,buy aq byb,a
a 2,"35,604.12",USD,credit,Cash in,2023-02-17,buy aq ckg,a
a 3,"1,987.76",USD,debit,Cash out,2023-02-17,ban cdc agj aav,d
a 3,478.65,USD,debit,Cash out,2023-02-17,ban cdc agj qs,d
a 3,395.18,USD,debit,Cash out,2023-02-17,ban cdc agj akq,d
a 3,"1,744.46",USD,debit,Cash out,2023-02-17,ban cdc agj bkj,d
a 3,"2,964.00",USD,credit,Cash in,2023-02-17,ky aqg clr ai bbi,d
a 3,"1,816.19",USD,debit,Cash out,2023-02-17,ban cdc agj axp,d
a 3,"2,964.00",USD,credit,Cash in,2023-02-17,ky aqg clr ai ln,d
a 3,"4,926.91",USD,debit,Cash out,2023-02-17,ban cdc agj bxm,d
a 3,"107,826.00",USD,credit,Cash in,2023-02-17,coe crp bxp aev bh cbe bao ama crp aki,e
a 3,"1,111.50",USD,debit,Cash out,2023-02-17,ban cdc agj bat,d
a 3,"2,593.50",USD,credit,Cash in,2023-02-17,ky aqg clr ai li,d
a 3,"2,223.00",USD,credit,Cash in,2023-02-17,ky aqg clr ai bkg,d
a 3,"2,500.88",USD,debit,Cash out,2023-02-17,ban cdc agj cal,d
a 3,"3,968.80",USD,debit,Cash out,2023-02-17,ban cdc agj kb,d
a 3,"3,705.00",USD,credit,Cash in,2023-02-17,ky aqg clr ai ayh,d
a 3,"2,393.26",USD,debit,Cash out,2023-02-17,ban cdc agj asp,d
a 3,486.60,USD,debit,Cash out,2023-02-17,ban cdc agj bza,d
a 3,"1,482.00",USD,credit,Cash in,2023-02-17,ky aqg clr ai bag,d
a 3,718.77,USD,debit,Cash out,2023-02-17,ban cdc agj anz,d
a 3,259.35,USD,debit,Cash out,2023-02-17,ban cdc agj abb,d
a 3,"3,705.00",USD,credit,Cash in,2023-02-17,ky aqg clr ai bwj,d
a 3,600.06,USD,debit,Cash out,2023-02-17,ban cdc agj ali,d
a 3,"2,112.59",USD,debit,Cash out,2023-02-17,ban cdc agj akt,d
a 3,232.66,USD,debit,Cash out,2023-02-17,ban cdc agj ayg,d
a 3,"1,574.63",USD,debit,Cash out,2023-02-17,ban cdc agj ckh,d
a 3,"3,705.00",USD,credit,Cash in,2023-02-17,ky aqg clr ai hn,d
a 3,"2,667.60",USD,credit,Cash in,2023-02-17,ky aqg clr ai alz,d
a 3,"3,705.00",USD,debit,Cash out,2023-02-17,ban cdc agj bsn,d
a 3,"2,686.87",USD,debit,Cash out,2023-02-17,ban cdc agj arg,d
a 3,"5,000,000.00",USD,credit,Cash in,2023-02-17,coe crp ahj aev xg adk,e
a 3,"2,223.00",USD,credit,Cash in,2023-02-17,ky aqg clr ai atj,d
a 3,741.00,USD,credit,Cash in,2023-02-17,ky aqg clr ai amo,d
a 3,"2,964.00",USD,debit,Cash out,2023-02-17,ban cdc agj als,d
a 3,518.70,USD,debit,Cash out,2023-02-17,ban cdc agj bky,d
a 3,81.91,USD,debit,Cash out,2023-02-17,ban cdc agj bcs,d
a 3,"2,668.34",USD,debit,Cash out,2023-02-17,ban cdc agj bst,d
a 3,"3,334.50",USD,debit,Cash out,2023-02-17,ban cdc agj ast,d
a 3,"76,653.00",USD,credit,Cash in,2023-02-17,coe crp wf aev bh xy ama crp aaz,e
a 3,"3,491.35",USD,debit,Cash out,2023-02-17,ban cdc agj nv,d
a 3,"1,111.50",USD,debit,Cash out,2023-02-17,ban cdc agj aya,d
a 3,"4,055.00",USD,debit,Cash out,2023-02-17,ban cdc agj xn,d
c 6,"3,824.54",USD,credit,Cash in,2023-02-17,buy aq adw,a
a 1,"97,779.20",USD,credit,Cash in,2023-02-16,awi ael auo clr bzi bci,d
a 1,"5,226.06",USD,debit,Cash out,2023-02-16,yg bcc aqr,c
a 1,"3,725.19",USD,debit,Cash out,2023-02-16,yg kr bte,c
a 1,"54,515.82",USD,credit,Cash in,2023-02-16,buy aq pt,a
a 2,"16,878.37",USD,credit,Cash in,2023-02-16,buy aq rv,a
a 3,"9,856.80",USD,credit,Cash in,2023-02-16,nj cdc ha dd anl,d
a 3,"3,705.00",USD,credit,Cash in,2023-02-16,ky aqg clr ai ckp,d
a 3,"2,519.40",USD,credit,Cash in,2023-02-16,ky aqg clr ai dk,d
a 3,92.47,USD,debit,Cash out,2023-02-16,amb asg cbe cmv dd app,b
a 3,"4,816.50",USD,credit,Cash in,2023-02-16,ky aqg clr ai aux,d
a 3,"1,308.72",USD,credit,Cash in,2023-02-16,coe crp bhb aev jz aqj ama crp bou,e
a 3,"1,852.50",USD,credit,Cash in,2023-02-16,ky aqg clr ai acw,d
a 3,"1,852.50",USD,credit,Cash in,2023-02-16,ky aqg clr ai aks,d
a 3,214.00,USD,debit,Cash out,2023-02-16,amb asg aic sv dd q,b
a 3,"4,446.00",USD,credit,Cash in,2023-02-16,ky aqg clr ai wo,d
a 3,"3,705.00",USD,credit,Cash in,2023-02-16,ky aqg clr ai bep,d
a 3,160.62,USD,debit,Cash out,2023-02-16,amb asg bw eh dd cpd,b
a 3,"1,111.50",USD,credit,Cash in,2023-02-16,ky aqg clr ai zt,d
a 3,"70,672.11",USD,debit,Cash out,2023-02-16,bqh ay agw,c
a 3,"1,482.00",USD,credit,Cash in,2023-02-16,ky aqg clr ai ccm,d
a 3,"2,593.50",USD,credit,Cash in,2023-02-16,ky aqg clr ai cbb,d
a 3,"2,964.00",USD,credit,Cash in,2023-02-16,ky aqg clr ai oz,d
c 6,138.40,USD,credit,Cash in,2023-02-16,buy aq du,a
c 6,291.83,USD,credit,Cash in,2023-02-15,cbl hp bul bmr,a
a 1,106.50,USD,debit,Cash out,2023-02-15,amb asg ip bjg ccr bwa,b
a 1,95.00,USD,debit,Cash out,2023-02-15,amb asg bie bze ccr btp,b
a 1,"53,465.89",USD,credit,Cash in,2023-02-15,cbl hp bul adg,a
a 1,290.00,USD,debit,Cash out,2023-02-15,amb asg bie bze ccr pk,b
a 1,95.00,USD,debit,Cash out,2023-02-15,amb asg bwx bqe ccr cqm,b
a 1,7.05,USD,debit,Cash out,2023-02-15,amb asg ub do ccr cov,b
a 1,"95,458.28",USD,credit,Cash in,2023-02-15,awi ael auo clr dd bci,d
a 1,75.00,USD,debit,Cash out,2023-02-15,amb asg bie bze ccr vb,b
a 1,85.00,USD,debit,Cash out,2023-02-15,amb asg ub do ccr aon,b
a 1,58.30,USD,debit,Cash out,2023-02-15,amb asg bie bze ccr acv,b
a 1,190.00,USD,debit,Cash out,2023-02-15,amb asg gh cgg ccr bhq,b
a 1,100.00,USD,debit,Cash out,2023-02-15,amb asg bie afk ccr aay,b
a 1,100.00,USD,debit,Cash out,2023-02-15,amb asg bie afk ccr aqp,b
a 1,9.24,USD,debit,Cash out,2023-02-15,amb asg ip coy ccr aoo,b
a 1,285.53,USD,debit,Cash out,2023-02-15,amb asg cbe aye ccr aou,b
a 1,62.10,USD,debit,Cash out,2023-02-15,amb asg ub dp ccr cbg,b
a 1,75.00,USD,debit,Cash out,2023-02-15,amb asg bie bze ccr uw,b
a 1,20.00,USD,debit,Cash out,2023-02-15,amb asg bie afk ccr ll,b
a 1,75.00,USD,debit,Cash out,2023-02-15,amb asg gh cgg ccr abd,b
a 1,40.00,USD,debit,Cash out,2023-02-15,amb asg bie bze ccr bup,b
a 1,75.00,USD,debit,Cash out,2023-02-15,amb asg bie bze ccr coq,b
a 1,48.50,USD,debit,Cash out,2023-02-15,amb asg bie afk ccr bys,b
a 1,50.00,USD,debit,Cash out,2023-02-15,amb asg bie bze ccr kq,b
a 1,337.90,USD,debit,Cash out,2023-02-15,amb asg ub dp ccr aek,b
a 1,9.00,USD,debit,Cash out,2023-02-15,amb asg ip coy ccr nw,b
a 1,157.79,USD,debit,Cash out,2023-02-15,amb asg ub dp ccr avo,b
a 1,50.00,USD,debit,Cash out,2023-02-15,amb asg cma ano ccr cch,b
a 1,63.32,USD,debit,Cash out,2023-02-15,amb asg gh bbt ccr cor,b
a 1,"97,207.29",USD,credit,Cash in,2023-02-15,buy aq cpp,a
a 2,"16,314.33",USD,credit,Cash in,2023-02-15,buy aq rp,a
a 2,"5,886.21",USD,credit,Cash in,2023-02-15,cbl hp bul fa,a
a 3,"2,000.70",USD,credit,Cash in,2023-02-15,ky aqg clr ai lz,d
a 3,"4,075.50",USD,credit,Cash in,2023-02-15,ky aqg clr ai cke,d
a 3,"1,659.84",USD,credit,Cash in,2023-02-15,ky aqg clr ai qa,d
a 3,"1,296.75",USD,credit,Cash in,2023-02-15,ky aqg clr ai pa,d
a 3,"3,890.25",USD,credit,Cash in,2023-02-15,ky aqg clr ai gt,d
a 3,"3,705.00",USD,credit,Cash in,2023-02-15,ky aqg clr ai bhv,d
a 3,"4,334.85",USD,credit,Cash in,2023-02-15,ky aqg clr ai axj,d
a 3,"2,593.50",USD,credit,Cash in,2023-02-15,ky aqg clr ai ckz,d
a 3,741.00,USD,credit,Cash in,2023-02-15,ky aqg clr ai aet,d
a 3,"3,334.50",USD,credit,Cash in,2023-02-15,ky aqg clr ai aur,d
a 3,"2,223.00",USD,credit,Cash in,2023-02-15,ky aqg clr ai tx,d
a 3,"3,464.17",USD,credit,Cash in,2023-02-15,ky aqg clr ai ym,d
a 3,"10,488.30",USD,credit,Cash in,2023-02-15,nj cdc ha ccr asf,d
a 3,"2,956.59",USD,credit,Cash in,2023-02-15,ky aqg clr ai cet,d
a 3,"2,160.01",USD,credit,Cash in,2023-02-15,ky aqg clr ai bdd,d
a 3,"16,146.00",USD,debit,Cash out,2023-02-15,coe crp bif aqa zl cfv afw ama crp hz,e
a 3,"2,519.40",USD,credit,Cash in,2023-02-15,ky aqg clr ai bpr,d
a 3,"4,446.00",USD,credit,Cash in,2023-02-15,ky aqg clr ai bpi,d
a 3,"7,039.50",USD,credit,Cash in,2023-02-15,ky aqg clr ai coc,d
c 6,"2,081.59",USD,credit,Cash in,2023-02-15,buy aq fr,a
a 1,"123,968.71",USD,credit,Cash in,2023-02-14,buy aq cbp,a
a 1,99.89,USD,credit,Cash in,2023-02-14,buy aq axa,a
a 1,11.24,USD,debit,Cash out,2023-02-14,amb asg gh byl aig jk,b
a 1,11.24,USD,debit,Cash out,2023-02-14,amb asg gh byl aig awk,b
a 1,70.00,USD,debit,Cash out,2023-02-14,amb asg cma bxt aig bnq,b
a 1,125.00,USD,debit,Cash out,2023-02-14,amb asg avh btk aig byj,b
a 1,17.74,USD,debit,Cash out,2023-02-14,amb asg gh byl aig bvd,b
a 1,32.49,USD,debit,Cash out,2023-02-14,amb asg gh byl aig mp,b
a 1,8.00,USD,debit,Cash out,2023-02-14,amb asg gh byl aig aaf,b
a 1,10.25,USD,debit,Cash out,2023-02-14,amb asg gh byl aig amf,b
a 1,9.74,USD,debit,Cash out,2023-02-14,amb asg gh byl aig vl,b
a 1,15.00,USD,debit,Cash out,2023-02-14,amb asg gh byl aig afp,b
a 1,8.75,USD,debit,Cash out,2023-02-14,amb asg gh byl aig ry,b
a 1,120.00,USD,debit,Cash out,2023-02-14,amb asg avh btk aig cex,b
a 1,148.03,USD,debit,Cash out,2023-02-14,amb asg ip aiw ccr cdi,b
a 1,"1,689.13",USD,debit,Cash out,2023-02-14,bjx as,c
a 1,32.49,USD,debit,Cash out,2023-02-14,amb asg gh byl aig ces,b
a 1,20.74,USD,debit,Cash out,2023-02-14,amb asg gh byl aig eq,b
a 1,8.00,USD,debit,Cash out,2023-02-14,amb asg gh byl aig sw,b
a 1,6.00,USD,debit,Cash out,2023-02-14,amb asg gh anm aig oi,b
a 1,"70,116.48",USD,debit,Cash out,2023-02-14,yg kr ceh,c
a 1,84.00,USD,debit,Cash out,2023-02-14,amb asg ip bbu ccr tt,b
a 1,"131,307.83",USD,credit,Cash in,2023-02-14,awi ael auo clr ccr bci,d
a 1,17.74,USD,debit,Cash out,2023-02-14,amb asg gh byl aig zo,b
a 1,52.35,USD,debit,Cash out,2023-02-14,amb asg ub dp aig p,b
a 1,65.99,USD,debit,Cash out,2023-02-14,amb asg gh byl aig alg,b
a 1,280.00,USD,debit,Cash out,2023-02-14,amb asg cbe bkc aig avu,b
a 1,8.00,USD,debit,Cash out,2023-02-14,amb asg gh byl aig ans,b
a 1,14.49,USD,debit,Cash out,2023-02-14,amb asg gh byl aig ary,b
a 1,156.81,USD,debit,Cash out,2023-02-14,amb asg bw cbs aig aqo,b
a 1,4.00,USD,debit,Cash out,2023-02-14,amb asg bw cbs aig bvo,b
a 1,31.00,USD,debit,Cash out,2023-02-14,amb asg gh byl aig bxe,b
a 1,7.74,USD,debit,Cash out,2023-02-14,amb asg gh byl aig ka,b
a 1,159.82,USD,debit,Cash out,2023-02-14,amb asg ip aiw ccr yw,b
a 1,"150,315.54",USD,debit,Cash out,2023-02-14,yg bcc bhz,c
a 2,"27,748.70",USD,credit,Cash in,2023-02-14,buy aq r,a
a 3,"5,434.51",USD,debit,Cash out,2023-02-14,ban cdc agj axp,d
a 3,"3,705.00",USD,debit,Cash out,2023-02-14,ban cdc agj bsn,d
a 3,405.50,USD,debit,Cash out,2023-02-14,ban cdc agj bky,d
a 3,16.00,USD,debit,Cash out,2023-02-14,amb asg cma ra aig avq,b
a 3,"288,889.35",USD,debit,Cash out,2023-02-14,yg kr cbn,c
a 3,25.23,USD,debit,Cash out,2023-02-14,amb asg cbe agn aig aqw,b
a 3,"1,000.35",USD,credit,Cash in,2023-02-14,ky aqg clr ai zx,d
a 3,"2,964.00",USD,credit,Cash in,2023-02-14,ky aqg clr ai rn,d
a 3,44.35,USD,debit,Cash out,2023-02-14,amb asg bma bti ccr age,b
a 3,"4,223.70",USD,debit,Cash out,2023-02-14,ban cdc agj akt,d
a 3,876.39,USD,debit,Cash out,2023-02-14,yg ate bna,c
a 3,300.16,USD,debit,Cash out,2023-02-14,amb asg cma ake ccr cen,b
a 3,"555,433.35",USD,debit,Cash out,2023-02-14,yg bcc bzm,c
a 3,274.56,USD,debit,Cash out,2023-02-14,amb asg gh chr aig bbj,b
a 3,"2,964.00",USD,debit,Cash out,2023-02-14,ban cdc agj bxm,d
a 3,291.41,USD,debit,Cash out,2023-02-14,amb asg afw bmq aig agx,b
a 3,27.62,USD,debit,Cash out,2023-02-14,amb asg ati iy ccr bqj,b
a 3,"1,333.80",USD,credit,Cash in,2023-02-14,ky aqg clr ai tu,d
a 3,569.32,USD,debit,Cash out,2023-02-14,ban cdc agj bat,d
a 3,"1,333.80",USD,credit,Cash in,2023-02-14,ky aqg clr ai blv,d
a 3,85.36,USD,debit,Cash out,2023-02-14,amb asg bw eh aig wv,b
a 3,"1,816.19",USD,debit,Cash out,2023-02-14,ban cdc agj aav,d
a 3,"3,668.69",USD,debit,Cash out,2023-02-14,ban cdc agj aya,d
a 3,75.03,USD,debit,Cash out,2023-02-14,ban cdc agj bza,d
a 3,169.25,USD,debit,Cash out,2023-02-14,amb asg cma avn aig bua,b
a 3,348.73,USD,debit,Cash out,2023-02-14,ban cdc agj anz,d
a 3,"1,463.47",USD,credit,Cash in,2023-02-14,ky aqg clr ai abe,d
a 3,"358,170.28",USD,debit,Cash out,2023-02-14,yg bcc bdy,c
a 3,"2,379.35",USD,credit,Cash in,2023-02-14,ky aqg clr ai gy,d
a 3,"3,870.34",USD,credit,Cash in,2023-02-14,ky aqg clr ai bzd,d
a 3,"3,864.83",USD,debit,Cash out,2023-02-14,ban cdc agj arg,d
a 3,115.00,USD,debit,Cash out,2023-02-14,amb asg cbe agn aig bhs,b
a 3,"140,495.04",USD,debit,Cash out,2023-02-14,yg kr blj,c
a 3,"1,711.71",USD,debit,Cash out,2023-02-14,ban cdc agj bmn,d
a 3,"11,115.00",USD,credit,Cash in,2023-02-14,ky aqg clr ai cmm,d
a 3,"1,167.07",USD,debit,Cash out,2023-02-14,ban cdc agj als,d
a 3,303.21,USD,credit,Cash in,2023-02-14,nj cdc ha aig mt,d
a 3,"1,723.57",USD,debit,Cash out,2023-02-14,ban cdc agj bst,d
a 3,"1,675.40",USD,debit,Cash out,2023-02-14,ban cdc agj asp,d
a 3,497.21,USD,debit,Cash out,2023-02-14,ban cdc agj bdf,d
a 3,741.00,USD,debit,Cash out,2023-02-14,ban cdc agj cal,d
a 3,16.00,USD,debit,Cash out,2023-02-14,amb asg cma avn aig bkx,b
a 3,"2,046.64",USD,credit,Cash in,2023-02-14,ky aqg clr ai acx,d
a 3,"1,852.50",USD,credit,Cash in,2023-02-14,ky aqg clr ai bjr,d
a 3,"1,111.50",USD,debit,Cash out,2023-02-14,ban cdc agj ts,d
a 3,889.20,USD,debit,Cash out,2023-02-14,ban cdc agj bkj,d
c 6,"3,925.90",USD,credit,Cash in,2023-02-14,buy aq ajm,a
c 6,"6,537.46",USD,credit,Cash in,2023-02-13,buy aq byh,a
a 1,"68,011.45",USD,credit,Cash in,2023-02-13,buy aq jr,a
a 1,157.47,USD,credit,Cash in,2023-02-13,buy aq cbc,a
a 1,55.00,USD,debit,Cash out,2023-02-13,amb asg adq ays ajp aij,b
a 1,5.00,USD,debit,Cash out,2023-02-13,amb asg adq ays ajp cdo,b
a 1,107.13,USD,debit,Cash out,2023-02-13,amb asg adq ays ajp aqm,b
a 1,125.00,USD,debit,Cash out,2023-02-13,amb asg bie afk ajp bei,b
a 1,667.35,USD,debit,Cash out,2023-02-13,ajh ajq,e
a 1,17.04,USD,debit,Cash out,2023-02-13,amb asg ip wu ajp rs,b
a 1,255.00,USD,debit,Cash out,2023-02-13,amb asg adq ays ajp cas,b
a 1,107.13,USD,debit,Cash out,2023-02-13,amb asg adq ays ajp are,b
a 1,53.89,USD,debit,Cash out,2023-02-13,amb asg adq ays ajp wy,b
a 1,222.00,USD,debit,Cash out,2023-02-13,amb asg ub dp ajp azk,b
a 1,47.66,USD,debit,Cash out,2023-02-13,amb asg bie afk ajp bab,b
a 1,"1,797.50",USD,debit,Cash out,2023-02-13,bjx as,c
a 1,178.90,USD,debit,Cash out,2023-02-13,amb asg ub dp ajp bnv,b
a 1,158.98,USD,debit,Cash out,2023-02-13,amb asg ub dp ajp aec,b
a 1,100.00,USD,debit,Cash out,2023-02-13,amb asg bie afk ajp ms,b
a 1,60.00,USD,debit,Cash out,2023-02-13,amb asg ub dp ajp bem,b
a 1,174.78,USD,debit,Cash out,2023-02-13,amb asg ub dp ajp bnx,b
a 1,9.95,USD,debit,Cash out,2023-02-13,amb asg cbe cw ajp bgl,b
a 1,277.90,USD,debit,Cash out,2023-02-13,amb asg ub dp ajp btb,b
a 1,14.25,USD,debit,Cash out,2023-02-13,amb asg gh anm ajp zb,b
a 1,477.40,USD,debit,Cash out,2023-02-13,amb asg gh bbt ajp bja,b
a 1,"2,333.33",USD,debit,Cash out,2023-02-13,cip cht bah ij cdw,f
a 1,17.25,USD,debit,Cash out,2023-02-13,amb asg gh anm ajp atx,b
a 1,"110,716.43",USD,credit,Cash in,2023-02-13,awi ael auo clr aig bci,d
a 1,987.18,USD,debit,Cash out,2023-02-13,cip cht aup aix aig ccx,c
a 1,100.00,USD,debit,Cash out,2023-02-13,amb asg ip coy ajp iw,b
a 2,"17,636.37",USD,credit,Cash in,2023-02-13,buy aq bof,a
a 7,410.03,USD,debit,Cash out,2023-02-13,ajh ajq,e
a 3,"3,334.50",USD,debit,Cash out,2023-02-13,ban cdc agj bky,d
a 3,"1,987.76",USD,debit,Cash out,2023-02-13,ban cdc agj arg,d
a 3,"2,964.00",USD,credit,Cash in,2023-02-13,ky aqg clr ai bct,d
a 3,"5,557.50",USD,credit,Cash in,2023-02-13,ky aqg clr ai bak,d
a 3,"3,116.65",USD,credit,Cash in,2023-02-13,ky aqg clr ai brf,d
a 3,"3,887.99",USD,credit,Cash in,2023-02-13,nj cdc ha ajp cqh,d
a 3,838.07,USD,debit,Cash out,2023-02-13,ban cdc agj als,d
a 3,695.84,USD,debit,Cash out,2023-02-13,ban cdc agj asp,d
a 3,"4,334.85",USD,credit,Cash in,2023-02-13,ky aqg clr ai av,d
a 3,103.15,USD,debit,Cash out,2023-02-13,amb asg gh ju ajp anj,b
a 3,"2,223.00",USD,debit,Cash out,2023-02-13,ban cdc agj bsn,d
a 3,"1,667.25",USD,debit,Cash out,2023-02-13,ban cdc agj aya,d
a 3,716.22,USD,debit,Cash out,2023-02-13,ajh ajq,e
a 3,"3,527.04",USD,debit,Cash out,2023-02-13,ban cdc agj ayg,d
a 3,300.65,USD,debit,Cash out,2023-02-13,amb asg adk iv ajp chz,b
a 3,"2,964.00",USD,credit,Cash in,2023-02-13,ky aqg clr ai avc,d
a 3,120.00,USD,debit,Cash out,2023-02-13,amb asg gh chp ajp aps,b
a 3,"1,482.00",USD,credit,Cash in,2023-02-13,ky aqg clr ai bca,d
a 3,583.92,USD,debit,Cash out,2023-02-13,ban cdc agj bmn,d
a 3,"2,964.00",USD,credit,Cash in,2023-02-13,ky aqg clr ai ag,d
a 3,802.89,USD,debit,Cash out,2023-02-13,ban cdc agj cal,d
a 3,"1,444.95",USD,debit,Cash out,2023-02-13,ban cdc agj bdf,d
a 3,25.92,USD,debit,Cash out,2023-02-13,amb asg cma ake ajp cz,b
a 3,55.58,USD,debit,Cash out,2023-02-13,amb asg gh chr ajp oc,b
a 3,"1,556.10",USD,credit,Cash in,2023-02-13,ky aqg clr ai vt,d
a 3,"2,223.00",USD,debit,Cash out,2023-02-13,ban cdc agj bkj,d
a 3,563.23,USD,debit,Cash out,2023-02-13,amb asg bw eh ajp bvi,b
a 3,603.14,USD,debit,Cash out,2023-02-13,amb asg hq abk ajp aen,b
a 3,"1,284.15",USD,debit,Cash out,2023-02-13,ban cdc agj bza,d
a 3,"2,519.40",USD,debit,Cash out,2023-02-13,ban cdc agj bat,d
a 3,5.73,USD,debit,Cash out,2023-02-13,bhf yl ci adk bhf yl rg,c
a 3,"2,111.85",USD,debit,Cash out,2023-02-13,ban cdc agj axp,d
a 3,624.82,USD,debit,Cash out,2023-02-13,amb asg ip aew ajp bta,b
a 3,"2,557.19",USD,debit,Cash out,2023-02-13,ban cdc agj bxm,d
a 3,"3,668.69",USD,debit,Cash out,2023-02-13,ban cdc agj ali,d
a 3,"4,446.00",USD,credit,Cash in,2023-02-13,ky aqg clr ai alm,d
a 3,"2,964.00",USD,debit,Cash out,2023-02-13,ban cdc agj qs,d
c 6,376.52,USD,credit,Cash in,2023-02-10,buy aq bcj,a
a 1,"70,532.90",USD,credit,Cash in,2023-02-10,buy aq nl,a
a 1,150.00,USD,debit,Cash out,2023-02-10,amb asg cma ayv axf agk,b
a 1,30.00,USD,debit,Cash out,2023-02-10,amb asg ati aqs axf pg,b
a 1,150.00,USD,debit,Cash out,2023-02-10,amb asg cbe bkc axf chn,b
a 1,"1,950.00",USD,credit,Cash in,2023-02-10,coe crp cph aev bwb ceg bps ama crp cac,e
a 1,32.00,USD,debit,Cash out,2023-02-10,yg cmd axf hd,c
a 1,495.00,USD,debit,Cash out,2023-02-10,amb asg bwx bbz axf bwo,b
a 1,31.00,USD,debit,Cash out,2023-02-10,amb asg gh anm axf bro,b
a 1,"93,533.00",USD,credit,Cash in,2023-02-10,awi ael auo clr ajp bci,d
a 1,170.69,USD,debit,Cash out,2023-02-10,amb asg bw ej axf bvc,b
a 1,30.00,USD,debit,Cash out,2023-02-10,amb asg ati aqs axf ckq,b
a 1,2.70,USD,debit,Cash out,2023-02-10,amb asg cbe cw axf bcq,b
a 2,"12,805.58",USD,credit,Cash in,2023-02-10,buy aq cir,a
a 3,"2,223.00",USD,credit,Cash in,2023-02-10,ky aqg clr ai bcn,d
a 3,"5,557.50",USD,credit,Cash in,2023-02-10,ky aqg clr ai avg,d
a 3,"2,964.00",USD,credit,Cash in,2023-02-10,ky aqg clr ai cm,d
a 3,"2,667.60",USD,credit,Cash in,2023-02-10,ky aqg clr ai jf,d
a 3,"1,704.30",USD,credit,Cash in,2023-02-10,ky aqg clr ai bub,d
a 3,"2,223.00",USD,credit,Cash in,2023-02-10,ky aqg clr ai brg,d
a 3,"2,964.00",USD,credit,Cash in,2023-02-10,ky aqg clr ai bcw,d
a 3,17.24,USD,debit,Cash out,2023-02-10,amb asg gh ju axf blq,b
a 3,705.38,USD,credit,Cash in,2023-02-10,nj cdc ha axf db,d
