account,amount,currency,direction,Cash in/Cash out,effective_date,description,label
a 3,"2,223.00",USD,credit,Cash in,2023-02-02,NGZIN Coykzgiq GIN Vgeskt 000000000049311,Financing
a 3,"2,593.50",USD,credit,Cash in,2023-02-02,NGZIN Coykzgiq GIN Vgeskt 000000000049318,Financing
a 3,"2,593.50",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000029,Financing
a 3,453.86,USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000019,Financing
a 3,370.50,USD,credit,Cash in,2023-02-02,NGZIN Coykzgiq GIN Vgeskt 000000000049476,Financing
a 3,"1,852.50",USD,credit,Cash in,2023-02-02,NGZIN Coykzgiq GIN Vgeskt 000000000049390,Financing
a 3,"3,668.69",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000039,Financing
a 3,"17,787.02",USD,credit,Cash in,2023-02-02,GLLOXS OTI GazuVge 230201 1KHZ1ECE7JBUAY9,Financing
a 3,"3,204.26",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000026,Financing
a 3,370.50,USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000014,Financing
a 3,"45,000.00",USD,debit,Cash out,2023-02-02,COXK # 001416 HTL Iomtg Nkgrznig LKJ # 000089,Bank Charges & Fees/Currency changes
a 3,"1,482.00",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000011,Financing
a 3,"1,156.55",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000005,Financing
a 3,"2,223.00",USD,credit,Cash in,2023-02-02,NGZIN Coykzgiq GIN Vgeskt 000000000049377,Financing
a 3,"2,223.00",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000027,Financing
a 3,"1,482.00",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000013,Financing
a 3,444.60,USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000030,Financing
a 3,518.70,USD,credit,Cash in,2023-02-02,NGZIN Coykzgiq GIN Vgeskt 000000000049303,Financing
a 3,"3,528.66",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000024,Financing
a 3,"2,223.00",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000010,Financing
a 3,"3,667.95",USD,credit,Cash in,2023-02-02,NGZIN Coykzgiq GIN Vgeskt 000000000049336,Financing
a 3,"4,816.50",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000015,Financing
a 3,"1,852.50",USD,credit,Cash in,2023-02-02,NGZIN Coykzgiq GIN Vgeskt 000000000049443,Financing
a 3,"1,111.50",USD,credit,Cash in,2023-02-02,NGZIN Coykzgiq GIN Vgeskt 000000000049478,Financing
a 3,"4,623.51",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000032,Financing
a 3,"2,223.00",USD,debit,Cash out,2023-02-02,COYKZGIQ OTI RUGT 000000000000033,Financing
c 6,"3,229.72",USD,credit,Cash in,2023-02-01,YZXOVK  ZXGTYLKX  YZ-W,Income
a 1,421.60,USD,credit,Cash in,2023-02-01,YZXOVK ZXGTYLKX YZ-W8H4M4J3P9X9,Income
a 1,"157,822.11",USD,credit,Cash in,2023-02-01,YZXOVK ZXGTYLKX YZ-I7P6P7M1T1I5,Income
a 1,160.25,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK P Ckojgc 230131 I1591505,LSP Reimbursements Receivable
a 1,75.80,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK I UYnkg 230131 I1591681,LSP Reimbursements Receivable
a 1,"2,597.89",USD,debit,Cash out,2023-02-01,"Hxogt Bumkr Rgcxktik, 230201 k16",LSP cash payout
a 1,375.00,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK S Euias 230131 I1591540,LSP Reimbursements Receivable
a 1,14.18,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK S PkgtHgvz 230131 I1591585,LSP Reimbursements Receivable
a 1,6.00,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK G Ygtjux 230131 I1591517,LSP Reimbursements Receivable
a 1,441.00,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK G Ygtjux 230131 I1591523,LSP Reimbursements Receivable
a 1,18.03,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK I UYnkg 230131 I1591620,LSP Reimbursements Receivable
a 1,17.93,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK I UYnkg 230131 I1591630,LSP Reimbursements Receivable
a 1,"95,988.73",USD,credit,Cash in,2023-02-01,IUBKXKJ IGXK RRI GIN 230201 SGXH001,Financing
a 1,90.00,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK I UYnkg 230131 I1591683,LSP Reimbursements Receivable
a 1,"144,312.47",USD,credit,Cash in,2023-02-01,IUBKXKJ IGXK RRI GIN 230201 SGXH001,Financing
a 1,55.00,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK K Bgxmgy 230131 I1591509,LSP Reimbursements Receivable
a 1,24.97,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK I UYnkg 230131 I1591615,LSP Reimbursements Receivable
a 1,19.20,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK I UYnkg 230131 I1591628,LSP Reimbursements Receivable
a 1,181.12,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK S PkgtHgvz 230131 I1591593,LSP Reimbursements Receivable
a 1,12.15,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK B Krroiuzz 230131 I1591513,LSP Reimbursements Receivable
a 1,144.25,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK I UYnkg 230131 I1591553,LSP Reimbursements Receivable
a 2,"43,991.41",USD,credit,Cash in,2023-02-01,YZXOVK ZXGTYLKX YZ-O0A2X8K6Z5Y4,Income
a 3,"1,261.08",USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK Q Vraskx 230131 I1584171,LSP Reimbursements Receivable
a 3,5.00,USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK P Ngtrk 230131 I1585605,LSP Reimbursements Receivable
a 3,151.36,USD,debit,Cash out,2023-02-01,SM Zxayz 0000000406,Payroll
a 3,587.36,USD,debit,Cash out,2023-02-01,XOVVROTM ZGDCOZNJXG HX4GJXMFEP9TS2C,Payroll
a 3,"1,685.50",USD,debit,Cash out,2023-02-01,XGSV XKOSHAXYK T Ngxtoq 230131 I1584731,LSP Reimbursements Receivable
a 3,952.58,USD,debit,Cash out,2023-02-01,XOVVROTM VGEXURR Q3TVDPSSR1E7KC5,Payroll
a 3,343.00,USD,debit,Cash out,2023-02-01,XOVVROTM ZGDCOZNJXG SX5WQVJRW7TMBG1,Payroll
a 3,"7,577.70",USD,credit,Cash in,2023-02-01,GLLOXS OTI GazuVge 230131 1XLZH028CIQZGYE,Financing
a 3,943.81,USD,debit,Cash out,2023-02-01,XOVVROTM VGEXURR STE5M07VBEXU5UG,Payroll
